AMB_TEMP,CH4,CO,NMHC,NO,NO2,NOx,O3,PM10,PM2.5,RAINFALL,RH,SO2,THC,WD_HR,WIND_DIREC,WIND_SPEED,WS_HR,timestamp
27,1.6,0.26,0.09,0.8,8.5,9.3,22,30,14,0,84,2.5,1.7,70,64,2,1,1402311600
27,1.6,0.26,0.14,0.5,8.1,8.6,19,38,11,0,83,2.6,1.8,61,63,2.2,0.9,1402315200
27,1.6,0.28,0.17,0.4,7.5,7.9,15,14,14,0,85,2.6,1.8,0.4,51,1.4,0.5,1402318800
26,1.7,0.26,0.14,0.5,6.1,6.6,14,14,13,0,88,1.8,1.8,61,78,1.8,0.4,1402322400
26,1.6,0.24,0.1,0.4,5.3,5.8,15,19,19,0,88,1.7,1.8,56,66,1.7,1.2,1402326000
26,1.7,0.23,0.06,0.3,4.6,4.9,17,17,12,0,89,1.6,1.7,68,60,1.7,0.9,1402329600
26,1.7,0.24,0.17,0.2,4.6,4.8,16,17,13,0,89,1.9,1.8,57,64,1.4,0.5,1402333200
26,1.7,0.24,0.21,0,4.5,4.5,14,7,6,0,88,1.3,1.9,31,331,1.2,0.4,1402336800
26,1.7,0.23,0.22,0.9,5.2,6.2,13,7,6,0,90,1.3,1.9,16,0.5,1.3,0.4,1402340400
26,1.6,0.2,0.14,0.8,4.9,5.6,14,8,4,0,90,2,1.8,48,41,1.2,0.5,1402344000
26,1.6,0.19,0.16,0.9,5.3,6.2,16,2,9,0,89,2.7,1.8,11,67,2,0.3,1402347600
25,1.6,0.19,0.1,0.8,6,6.8,18,7,13,0,89,2.6,1.7,7.2,306,2.2,0.4,1402351200
26,1.6,0.26,0.12,1.6,6.3,7.8,18,6,9,0,86,2.5,1.7,329,60,2,0.5,1402354800
26,1.6,0.24,0.09,1.9,7.3,9.3,20,15,6,0,83,2.8,1.7,66,334,1.9,1.1,1402358400
27,1.6,0.22,0.1,1.6,6.2,7.7,25,9,4,0,79,2.8,1.7,66,47,1.9,0.9,1402362000
28,1.6,0.23,0.13,1.6,6.1,7.7,30,14,11,0,79,1.9,1.7,313,280,2.7,0.9,1402365600
28,1.6,0.22,0.09,1.8,5.9,7.8,35,5,10,0,78,1.6,1.7,68,3.9,2.8,0.7,1402369200
29,1.6,0.2,0.08,1.3,4.5,5.8,45,20,14,0,72,1.4,1.7,17,35,2.3,0.3,1402372800
30,1.6,0.18,0.08,1.1,3.6,4.7,51,37,9,0,68,1.4,1.7,32,259,2.8,0.5,1402376400
30,1.6,0.17,0.08,1.1,3.8,4.9,50,50,11,0,69,1.1,1.7,49,111,3.9,0.4,1402380000
29,1.6,0.17,0.08,1.5,4,5.5,43,59,10,0,71,1.5,1.7,96,74,3.1,0.9,1402383600
28,1.6,0.19,0.17,1.5,4.9,6.3,34,60,15,0,74,2,1.8,100,77,2.8,0.8,1402387200
27,1.6,0.22,0.2,1.4,6.7,8.1,29,58,10,0,78,2.3,1.8,112,317,2.2,0.6,1402390800
27,1.6,0.22,0.17,1,7.4,8.4,26,39,10,0,82,2.8,1.8,297,162,2.1,0.4,1402394400
26,1.6,0.19,0.24,1.1,6.4,7.5,25,25,3,0,83,2.9,1.8,100,142,2.2,0.2,1402398000
26,1.6,0.21,0.18,1.1,6.2,7.3,23,22,3,0,84,3,1.8,52,59,1.2,0.3,1402401600
26,1.6,0.24,0.12,0.9,6.9,7.8,20,35,2,0,85,3.1,1.7,48,55,1.5,0.7,1402405200
26,1.6,0.22,0.11,0.8,6.6,7.4,19,35,2,0,87,2.4,1.7,45,56,1.4,0.7,1402408800
25,1.6,0.21,0.07,1,5.5,6.5,16,32,2,0,88,2.1,1.7,51,44,1.1,1.1,1402412400
25,1.6,0.2,0.11,0.7,5.2,5.9,15,31,0,0,88,2.1,1.7,46,324,1.2,0.6,1402416000
25,1.6,0.18,0.12,0.7,4.6,5.3,16,24,0,0,88,1.4,1.7,53,47,1.2,0.7,1402419600
25,1.6,0.18,0.12,0.8,4.4,5.1,16,36,0,0,89,1.3,1.8,49,62,1.3,0.7,1402423200
25,1.6,0.16,0.14,1.7,4,5.7,18,19,10,0,89,1.2,1.8,48,47,1.1,0.6,1402426800
25,1.6,0.14,0.09,1.9,4.5,6.4,16,39,10,0,89,2.1,1.7,40,347,0.7,0.6,1402430400
25,1.6,0.15,0.07,2.2,5.5,7.6,18,22,10,0,89,2.8,1.7,48,45,1,0.5,1402434000
26,1.6,0.16,0.15,2.3,5.2,7.5,25,22,1,0,87,2.7,1.8,314,335,2.4,0.7,1402437600
26,1.6,0.21,0.13,2.4,5,7.4,29,19,9,0,83,2.6,1.8,315,304,2.3,0.2,1402441200
27,1.6,0.18,0.09,2.5,4.8,7.3,32,31,11,0,78,2.5,1.7,309,302,3.2,1,1402444800
28,1.6,0.17,0.1,2.3,4,6.3,34,52,9,0,74,2.3,1.7,314,322,2.9,0.8,1402448400
29,1.6,0.18,0.09,2.2,4,6.2,39,44,1,0,71,1.6,1.7,326,321,2.7,1.2,1402452000
29,1.6,0.2,0.07,2.2,4.1,6.3,45,33,9,0,68,1.4,1.7,341,90,2.9,0.5,1402455600
29,1.6,0.2,0.07,2.2,3.9,6.1,48,12,16,0,67,1.1,1.7,53,350,3,0.5,1402459200
29,1.6,0.2,0.11,2.1,3.7,5.8,50,1,16,0,67,1.3,1.7,63,67,3,0.6,1402462800
29,1.6,0.21,0.11,2.2,4.2,6.4,47,30,6,0,69,1.3,1.7,63,246,3.5,1,1402466400
28,1.6,0.22,0.13,2.5,4.7,7.2,40,46,4,0,70,1.2,1.8,93,169,2.7,0.9,1402470000
28,1.6,0.21,0.08,2.5,4.7,7.2,37,46,5,0,71,2,1.7,71,61,3.4,2.1,1402473600
28,1.6,0.22,0.06,2.2,5,7.2,35,22,11,0,72,2.4,1.7,55,58,2.8,3.1,1402477200
27,1.6,0.25,0.08,2.2,7,9.2,28,12,8,0,75,2.8,1.7,70,64,2,1.3,1402480800
26,1.6,0.29,0.13,1.8,7.9,9.7,23,12,6,0,79,2.8,1.8,57,55,1.3,0.7,1402484400
26,1.7,0.27,0.15,2,8.5,11,19,17,11,0,83,2.9,1.8,47,48,2,0.5,1402488000
26,1.6,0.2,0.05,1.8,5.4,7.2,21,15,9,0,82,2.9,1.7,66,60,1.5,1,1402491600
26,1.6,0.2,0.05,1.8,4.9,6.6,20,15,12,0,82,2,1.7,61,323,0.9,0.8,1402495200
25,1.7,0.22,0.08,1.8,5.7,7.5,16,6,1,0,83,1.9,1.7,54,5.5,1,0.4,1402498800
25,1.7,0.18,0.05,1.9,4.7,6.7,16,12,1,0,83,1.9,1.7,44,23,1.1,0.5,1402502400
25,1.6,0.17,0.03,1.7,3.8,5.6,17,17,0,0,84,1.5,1.7,57,53,1.7,1.4,1402506000
25,1.6,0.16,0.02,1.9,3,4.8,18,15,0,0,84,1.6,1.7,64,73,2.2,2.3,1402509600
25,1.6,0.15,0.02,1.6,1.8,3.5,21,18,0,0,82,1.5,1.7,86,66,2.3,2.3,1402513200
26,1.6,0.18,0.02,1.7,2.1,3.8,23,15,0,0,81,2.2,1.7,73,64,1.3,2,1402516800
25,1.7,0.24,0.14,2,4.7,6.8,12,15,5,0,83,2.6,1.8,25,57,1.6,0.4,1402520400
26,1.7,0.32,0.12,3.8,7.6,11,9.1,10,4,0,81,2.7,1.8,43,57,1.6,0.7,1402524000
28,1.7,0.48,0.23,6.3,10,17,14,23,6,0,74,2.8,1.9,354,318,1.6,0.5,1402527600
30,1.7,0.34,0.2,4.3,7.6,12,24,33,4,0,67,3,1.8,317,310,2.8,1.6,1402531200
29,1.7,0.25,0.13,4.4,8.3,13,25,29,4,0,65,3.8,1.8,308,306,3.2,2.2,1402534800
31,1.7,0.23,1.3,2.3,4.9,7.2,31,46,14,0,58,-0.3,3,309,311,2.3,1.5,1402538400
32,1.6,0.24,0.12,1.8,3.9,5.6,45,46,14,0,55,-0.2,1.8,313,313,3.7,2.7,1402542000
32,1.6,0.24,0.07,1.6,3.8,5.5,55,35,16,0,51,2.2,1.7,311,312,3.5,2.6,1402545600
33,1.6,0.23,0.08,1.5,3.4,4.8,61,60,21,0,48,2.2,1.7,310,305,3.4,2.1,1402549200
33,1.7,0.24,0.09,1.7,5.7,7.5,72,35,11,0,45,3.3,1.8,312,309,3.1,1.9,1402552800
32,1.8,0.3,0.16,2.5,16,18,67,48,25,0,54,6.1,2,310,301,2.5,2.9,1402556400
31,1.9,0.34,0.23,2.7,19,21,59,42,36,0,56,7.8,2.2,308,314,2.1,1.9,1402560000
31,1.8,0.43,0.25,1.9,17,19,55,58,37,0,59,6,2.1,300,287,2.1,1.8,1402563600
29,1.7,0.48,0.27,1.9,22,24,38,59,32,0,67,6.1,2,286,271,1,1.5,1402567200
28,1.8,0.57,0.3,1.9,23,25,28,72,32,0,70,5.6,2.1,143,126,1.3,0.4,1402570800
27,1.8,0.6,0.3,2,21,23,21,58,33,0,76,5.4,2.1,125,121,2.1,1.8,1402574400
27,1.8,0.58,0.26,2,20,22,19,50,27,0,80,5.1,2,117,117,2.4,2,1402578000
26,1.7,0.6,0.24,2,18,20,21,24,21,0,81,4,2,118,120,2.3,2.1,1402581600
26,1.8,0.63,0.25,1.9,16,18,18,37,32,0,82,3.7,2,117,110,1.4,1.9,1402585200
26,1.8,0.63,0.25,1.8,16,18,14,50,34,0,83,2.3,2,120,120,1.8,1.8,1402588800
26,1.8,0.63,0.24,1.7,15,17,15,55,29,0,83,2.4,2,131,167,1.3,1.3,1402592400
27,1.8,0.58,0.25,1.8,15,17,19,50,24,0,82,2.9,2,129,118,1.3,1.1,1402596000
27,1.7,0.49,0.19,0.6,11,11,20,54,20,0,84,2.7,1.9,105,103,1.4,1.2,1402599600
26,1.7,0.39,0.14,0.3,9,9.3,21,38,25,0,86,3,1.8,108,113,1.5,1.5,1402603200
27,1.7,0.51,0.2,0.6,11,12,22,65,21,0,82,3.7,1.9,93,80,2,1.6,1402606800
27,1.7,0.56,0.22,0.9,13,14,23,72,27,0,79,3.7,2,56,25,1.1,1,1402610400
28,1.7,0.58,0.21,2.8,15,18,35,79,31,0,73,3.4,1.9,337,314,2,0.7,1402614000
30,1.7,0.46,0.17,1.8,16,18,52,65,28,0,68,5.3,1.9,307,346,1.6,1.3,1402617600
31,1.7,0.41,0.13,1.3,12,14,69,61,25,0,62,5.3,1.8,313,327,2.3,1,1402621200
32,1.7,0.41,0.14,0.6,10,11,77,101,33,0,61,3.9,1.8,317,298,2.4,1.5,1402624800
33,1.7,0.39,0.15,1.4,15,17,78,82,39,0,57,5.2,1.9,300,291,2.3,2.1,1402628400
33,1.7,0.35,0.11,0.9,10,11,93,83,39,0,55,3.2,1.8,294,289,1.6,2,1402632000
30,1.7,0.35,0.08,0.6,7.6,8.2,69,36,27,0,64,1.9,1.7,133,124,2.6,2.5,1402635600
30,1.6,0.4,0.11,0.4,7.3,7.7,57,39,35,0,73,1.6,1.7,128,168,2.4,1.8,1402639200
29,1.7,1.24,0.29,1.2,12,13,53,30,45,0,78,7.7,1.9,190,191,2.4,2.6,1402642800
29,1.7,3.21,0.52,2.8,20,22,55,62,62,0,75,13,2.2,202,198,3.7,3.5,1402646400
27,1.6,0.73,0.18,5.6,15,21,52,53,56,0,77,5.1,1.8,190,182,3.6,3.4,1402650000
26,1.6,0.29,0.04,0.6,7.1,7.8,50,57,44,0.2,82,2.6,1.7,164,151,2.2,2.6,1402653600
25,1.6,0.25,0.02,0.9,6.3,7.1,45,37,31,0.8,85,2.4,1.7,161,158,2.1,2.4,1402657200
25,1.6,0.26,0.05,0.7,6.5,7.2,33,48,20,1.2,88,2.3,1.7,108,90,1.5,1.5,1402660800
26,1.6,0.26,0.04,0.5,6.3,6.8,27,47,21,0,88,2.2,1.6,90,79,1.5,1.2,1402664400
26,1.6,0.24,0.05,0.4,6.3,6.7,23,46,9,0,86,1.1,1.6,76,97,1.7,1,1402668000
26,1.6,0.22,0.05,0.5,4.3,4.8,20,30,14,0,86,1.2,1.6,101,129,0.8,0.9,1402671600
26,1.6,0.22,0.07,0.5,4.8,5.3,14,28,6,0,89,1.3,1.7,91,56,1.8,1.3,1402675200
26,1.6,0.18,0.04,0.5,4,4.5,17,17,15,0,85,2,1.6,121,173,1.1,1,1402678800
26,1.6,0.17,0.05,0.6,4,4.5,11,17,9,0,88,2.4,1.7,113,92,1.1,0.9,1402682400
25,1.6,0.15,0.04,0.7,2.5,3.2,8.3,0,8,0,90,2,1.6,113,119,0.6,1.3,1402686000
25,1.6,0.18,0.06,0.7,3.6,4.2,7.5,2,0,0,89,3.2,1.7,135,120,1.8,0.9,1402689600
25,1.7,0.29,0.09,2.6,5.9,8.5,6.2,8,0,0,89,3.5,1.7,152,158,0.9,0.9,1402693200
26,1.7,0.54,0.23,5.1,9.8,15,6.1,8,0,0,89,4,2,174,175,1.6,1,1402696800
26,1.8,0.57,0.27,6,12,18,9.7,13,0,0,89,4.7,2,208,232,1,1.1,1402700400
28,1.7,0.5,0.24,4.6,11,16,20,27,0,0,82,4.4,2,303,263,1.4,0.6,1402704000
30,1.8,0.67,0.51,3.8,18,22,42,38,7,0,71,4.7,2.3,214,207,2.9,2.3,1402707600
30,1.8,0.64,0.4,2.8,20,23,52,64,29,0,71,4.4,2.2,242,261,2.1,1.5,1402711200
30,1.7,0.55,0.5,1.8,17,18,66,61,42,0.2,71,4.3,2.2,223,290,2.1,1.7,1402714800
28,1.7,0.52,0.21,1.2,13,15,75,63,54,0.6,82,3.8,1.9,303,311,2,1.4,1402718400
27,1.7,0.37,0.14,1.1,16,18,58,52,57,1,90,3.9,1.8,314,347,1.8,1.8,1402722000
28,1.7,0.33,0.15,1.5,10,12,57,46,56,0.2,90,2.8,1.8,314,315,2.2,1.1,1402725600
27,1.7,0.33,0.13,1.4,13,14,45,52,45,0.6,91,2.8,1.8,305,312,2.1,1,1402729200
27,1.7,0.34,0.2,2,15,17,43,49,25,0.6,94,3.5,1.9,53,20,1.1,0.5,1402732800
27,1.7,0.44,0.5,2.3,16,18,35,55,26,0,94,3.9,2.2,330,327,1.6,0.7,1402736400
26,1.7,0.41,0.22,7.3,21,28,27,36,24,0,94,3.7,1.9,356,73,1.4,0.4,1402740000
26,1.7,0.36,0.13,3.3,16,19,29,30,25,0,94,3.4,1.8,43,47,1.4,0.4,1402743600
26,1.7,0.36,0.08,1.6,11,13,26,47,18,0,94,3.3,1.8,50,65,1.1,0.7,1402747200
26,1.7,0.5,0.13,5.5,14,20,18,55,19,0,95,3.3,1.8,33,80,0.7,0.6,1402750800
26,1.8,0.49,0.17,1.2,17,18,13,72,15,0,95,3.1,1.9,283,292,0.8,0.8,1402754400
26,1.8,0.56,0.22,1,17,18,9.9,44,16,0,99,3.6,2,212,210,1.9,1.2,1402758000
26,1.7,0.6,0.25,1.2,13,15,8.9,51,14,0.2,99,2.6,2,194,187,2.5,2.2,1402761600
26,1.8,0.55,0.26,1,13,14,9,32,26,0,99,2.4,2,198,196,2.8,1.9,1402765200
26,1.7,0.39,0.12,0.8,6.2,6.9,23,25,24,0,97,1.5,1.8,190,196,3.6,3.7,1402768800
26,1.7,0.38,0.14,1.2,5.6,6.8,21,18,32,0,95,1.8,1.8,197,207,2.3,2.3,1402772400
26,1.7,0.41,0.17,0.8,6.6,7.3,13,9,34,0,97,2.9,1.9,237,259,0.9,0.3,1402776000
26,1.7,0.42,0.19,1.2,8.9,10,8,22,35,0,99,2.7,1.9,182,31,0.9,0,1402779600
26,1.8,0.44,0.15,1.7,9.7,11,13,13,35,0,99,3,1.9,347,321,1.2,0.6,1402783200
26,1.7,0.49,0.11,2.3,11,13,20,47,37,0,97,4.7,1.8,318,317,1.2,1.2,1402786800
27,1.7,0.46,0.08,3.3,11,14,20,80,50,0,93,5.5,1.8,339,30,1.5,0.7,1402790400
27,1.6,0.35,0.05,2.5,8.3,11,28,80,42,0,86,5.8,1.7,325,317,2.3,0.8,1402794000
28,1.6,0.36,0.05,4.4,11,16,29,51,34,0,84,5.1,1.7,306,309,2.2,2.5,1402797600
29,1.6,0.29,0.04,1.7,6.4,8.1,42,22,25,0,79,3.8,1.6,306,311,2.1,1.8,1402801200
30,1.6,0.29,0.05,1.8,8.2,10,45,42,22,0,73,4,1.6,201,229,2,0.8,1402804800
29,1.6,0.27,0.04,1.1,4.8,5.9,49,49,22,0,79,2,1.6,290,301,2.1,1.6,1402808400
29,1.6,0.32,0.07,1.6,12,13,41,48,14,14,82,4.9,1.7,286,249,2.6,1.3,1402812000
26,1.6,0.28,0.11,1.2,7.9,9,39,27,11,20,96,1.8,1.7,122,21,0.6,0.5,1402815600
27,1.6,0.3,0.08,1.6,6.7,8.3,31,38,7,0,94,3.1,1.7,66,93,1.6,1,1402819200
27,1.6,0.25,0.05,1.3,4.1,5.3,25,41,9,0,86,2.4,1.6,92,66,1.6,1.3,1402822800
27,1.6,0.27,0.06,1.1,4.4,5.5,24,50,17,0,90,2.4,1.6,113,108,2.4,2.2,1402826400
27,1.6,0.28,0.05,1,4.6,5.6,22,41,20,0,91,2.5,1.6,106,110,1.5,2.1,1402830000
26,1.6,0.3,0.07,1.2,5.3,6.5,15,35,16,0,93,2.4,1.7,119,116,1.7,1.6,1402833600
26,1.6,0.26,0.06,1.4,5,6.4,13,38,9,0,94,2.4,1.7,119,115,1.5,1.7,1402837200
26,1.6,0.25,0.06,1.4,4.5,5.9,11,30,1,0,95,1.4,1.7,119,110,1.6,1.7,1402840800
26,1.6,0.24,0.05,1.1,3.6,4.8,11,31,5,0,96,1.5,1.7,121,121,2,1.9,1402844400
26,1.7,0.37,0.1,1.1,6.4,7.5,8.2,28,3,0,98,1.2,1.8,120,120,1.8,1.7,1402848000
26,1.7,0.37,0.1,0.9,7.2,8.1,8.1,23,3,0,97,1.3,1.8,113,106,1.6,1.7,1402851600
25,1.7,0.36,0.09,1.2,6.9,8.1,6.5,25,0,0,98,1.3,1.8,116,115,1.7,1.7,1402855200
25,1.7,0.34,0.08,1.3,5.9,7.1,6.4,25,0,0,98,1.2,1.8,118,128,1.5,1.8,1402858800
25,1.7,0.35,0.08,1.5,5.6,7.1,5.5,25,8,0,99,2.1,1.8,110,117,1.8,1.8,1402862400
25,1.7,0.38,0.09,2,5.6,7.6,7.1,11,13,0,99,2,1.7,114,109,1.8,1.6,1402866000
26,1.6,0.39,0.09,2.4,4.8,7.2,12,13,24,0,95,2.1,1.7,88,326,0.8,0.8,1402869600
29,1.6,0.51,0.16,4.1,9.7,14,22,26,15,0,77,2.8,1.8,199,200,1.4,0.8,1402873200
30,1.6,0.49,0.22,3.3,10,13,28,23,16,0,68,2.6,1.9,207,195,3.4,2.1,1402876800
31,1.6,0.65,0.34,3,9.9,13,45,35,8,0,60,4.2,2,205,198,4.4,3.5,1402880400
32,1.6,2.1,0.28,2.2,7.5,9.6,51,22,9,0,58,1.8,1.9,194,203,3.6,3.6,1402884000
33,0,3.84,0.21,2.1,7.1,9.1,48,62,9,0,56,2.4,0,202,200,6.4,4.8,1402887600
33,1.6,3.04,0.21,2.2,6.6,8.8,45,62,9,0,54,6.5,1.8,204,197,6.3,5.5,1402891200
34,1.6,2.06,0.3,1.9,5.4,7.4,47,59,17,0,53,7.5,1.9,201,201,6.4,6.3,1402894800
33,1.6,2.77,0.31,1.2,9.5,11,58,72,29,0,57,8.8,1.9,206,204,6.4,5.8,1402898400
33,1.6,3.08,0.3,1.4,9.2,11,53,68,33,0,56,9.4,1.9,203,201,6.1,5.5,1402902000
32,1.6,3.28,0.33,1.6,11,13,50,83,48,0,56,12,2,202,198,5.4,5.1,1402905600
31,1.6,1.92,0.27,3.2,13,16,47,98,53,0,62,9.7,1.9,193,186,3.8,4.4,1402909200
30,1.6,0.3,0.1,1.4,8,9.5,46,90,55,0,66,2.8,1.7,182,186,4,3.8,1402912800
30,1.6,0.42,0.14,1.6,10,12,39,66,36,0,68,4.2,1.8,189,190,2.9,3.8,1402916400
29,1.6,0.43,0.19,3.4,14,17,29,51,21,0,72,3.3,1.8,185,173,2.3,2.6,1402920000
29,1.6,0.41,0.21,1.3,10,11,28,37,10,0,72,3.2,1.9,192,197,5,3.5,1402923600
28,1.6,0.32,0.16,0.8,8.8,9.5,24,36,14,0,75,3.5,1.8,194,194,5.1,5.3,1402927200
28,1.6,0.24,0.09,0.7,6.4,7,24,23,15,0,78,2.8,1.7,186,188,5.9,5,1402930800
28,1.6,0.2,0.06,0.5,4.7,5.2,24,13,22,0,79,1.6,1.6,186,185,5.1,5.3,1402934400
28,1.6,0.19,0.05,0.5,3.4,3.9,23,12,14,0,79,2.5,1.6,190,188,5,5.1,1402938000
27,1.6,0.17,0.05,0.6,3.1,3.7,23,26,17,0,80,2.6,1.7,192,189,4.8,4.6,1402941600
27,1.6,0.17,0.05,1.1,2.3,3.4,22,31,12,0,82,2.4,1.7,190,191,4.1,5.3,1402945200
27,1.6,0.15,0.03,1.2,2,3.2,22,32,19,0,82,2,1.6,186,188,4.5,4.5,1402948800
27,1.6,0.15,0.03,1.3,2.1,3.4,22,22,14,0,80,1.8,1.6,182,183,4,4,1402952400
27,1.6,0.19,0.04,1.4,2.5,3.8,22,41,12,0,80,2.8,1.6,186,184,5.1,4.4,1402956000
27,1.6,0.24,0.06,2.5,4.3,6.8,21,56,3,0,82,2.9,1.6,183,186,4.7,4.2,1402959600
27,1.6,0.18,0.03,2,3,5,23,70,3,1,84,2.6,1.6,176,177,4.5,4.1,1402963200
29,1.6,0.2,0.23,2.1,3.9,6,27,57,4,0,79,3.5,1.8,189,202,4.2,4.1,1402966800
30,1.6,0.28,0.75,2.2,8.1,10,35,37,6,0,73,5.1,2.4,200,195,5,4.6,1402970400
31,1.6,0.22,0.65,2.3,5.2,7.5,36,19,7,0,66,4.3,2.2,199,198,5,5.4,1402974000
30,1.6,0.23,0.19,2.3,4.4,6.7,33,18,7,0,73,2.3,1.8,194,190,4.2,4.2,1402977600
31,1.6,0.27,0.32,2.1,7.2,9.3,41,30,5,0,67,3.1,1.9,202,197,5.5,4.9,1402981200
33,1.6,0.24,0.31,2.2,6.9,9.1,39,55,4,0,60,2.7,1.9,205,205,6.4,5.4,1402984800
33,1.6,0.22,0.29,2,5,7,38,55,6,0,56,2.8,1.9,203,203,6.5,5.9,1402988400
32,1.6,0.27,0.46,2.2,7.2,9.4,37,65,6,0,59,3.4,2.1,203,201,5.1,5.4,1402992000
31,1.6,0.39,0.41,3.5,11,15,29,42,4,0,67,3.7,2,206,209,4.5,4.4,1402995600
30,1.6,0.36,0.31,2.4,9.7,12,20,34,0,0,72,4.4,1.9,204,200,4.6,4.3,1402999200
29,1.6,0.32,0.27,1.5,8.5,10,17,17,14,0,77,3.7,1.9,194,186,3,3.6,1403002800
29,1.6,0.26,0.13,3.1,7.4,10,17,27,16,0,80,3.3,1.7,188,188,4.3,3.6,1403006400
28,1.6,0.21,0.18,1.9,5.8,7.7,18,27,16,0,82,3.6,1.8,190,189,5.3,4.4,1403010000
28,1.6,0.19,0.14,1.5,5.8,7.4,17,31,2,0,83,3.5,1.7,194,199,5.6,4.4,1403013600
28,1.6,0.19,0.13,1.3,5.6,6.8,16,46,3,0,82,3.4,1.7,192,190,5,4.4,1403017200
28,1.6,0.15,0.05,1.2,3.2,4.4,17,39,5,0,81,2.1,1.6,183,172,4.1,3.9,1403020800
27,1.6,0.16,0.05,0.9,3.4,4.3,16,53,5,0,82,2.4,1.7,174,170,3.9,3.2,1403024400
27,1.6,0.16,0.03,1,3.6,4.6,16,45,4,0,84,2.3,1.6,173,179,3.7,3.4,1403028000
27,1.6,0.15,0.02,0,3.1,3.1,17,50,2,0,84,2.5,1.6,186,193,4.3,3.8,1403031600
27,1.6,0.15,0.02,0.2,3.2,3.4,16,37,5,0,86,2.9,1.6,184,183,3.2,3.1,1403035200
26,1.6,0.19,0.04,0.4,4,4.4,14,22,11,0,88,3.1,1.7,182,183,3,2.8,1403038800
27,1.6,0.25,0.09,1.7,5.1,6.8,14,19,21,0,87,4.4,1.7,189,192,3.9,3.3,1403042400
28,1.6,0.32,0.15,2.7,5.3,8.1,15,7,26,0,83,4.6,1.7,197,196,4.5,4.1,1403046000
29,1.6,0.39,0.28,2.6,7.7,10,21,6,21,0,76,4,1.9,199,200,4,4.6,1403049600
31,1.6,0.38,0.35,2.5,7.4,9.9,29,38,20,0,67,4.2,1.9,200,202,6.5,5.2,1403053200
32,1.6,0.46,0.37,1.9,7.6,9.5,36,71,25,0,60,4.8,2,199,198,5.7,5,1403056800
32,1.6,5.4,0.39,1.5,8.7,10,44,93,27,0,59,5.9,2,201,201,4.7,4.7,1403060400
33,1.6,1.94,0.23,1.3,8.2,9.5,44,80,29,0,59,4.6,1.9,206,216,4.1,4.1,1403064000
33,1.6,1.85,0.24,1.1,7,8.1,45,81,29,0,59,7.9,1.8,208,209,5,4.6,1403067600
33,1.6,1.12,0.27,1.3,8,9.3,43,67,35,0,62,6.6,1.9,217,229,3.9,3.8,1403071200
33,1.6,0.61,0.25,1.1,8.6,9.7,45,67,36,0,63,4.7,1.8,225,219,4,3.8,1403074800
32,1.6,0.63,0.23,1.5,11,12,39,49,31,0,63,4.7,1.8,227,228,3.8,3.9,1403078400
31,1.6,2.01,0.26,5.2,14,19,25,59,29,0,64,9.5,1.9,210,206,4.2,4,1403082000
30,1.6,2.97,0.33,2.5,14,16,17,59,22,0,69,11,2,200,194,4,3.6,1403085600
29,1.6,0.44,0.13,1.3,7.9,9.2,17,65,14,0,74,5.5,1.7,191,179,2.6,3.3,1403089200
29,1.6,0.2,0.05,2.4,5.1,7.5,17,49,8,0,74,3.3,1.7,180,186,3.4,2.9,1403092800
28,1.6,0.24,0.07,2.2,5.5,7.8,15,48,6,0,77,3.5,1.7,187,186,2.7,3,1403096400
28,1.6,0.25,0.08,2.5,7.4,9.9,13,54,14,0,80,3.6,1.7,177,174,3.4,2.6,1403100000
28,1.6,0.16,0.04,0.1,3.7,3.8,17,71,10,0,78,3.5,1.6,187,184,3.5,3.5,1403103600
28,1.6,0.17,0.05,0.2,4,4.1,16,62,7,0,79,2.8,1.6,191,192,4.1,3.5,1403107200
27,1.6,0.2,0.06,0.3,5.1,5.4,14,60,10,0,83,2.8,1.7,187,190,2.6,2.9,1403110800
27,1.6,0.2,0.06,0,5.9,5.9,13,43,15,0,84,3.7,1.7,173,175,3.2,2.6,1403114400
27,1.6,0.17,0.03,1.5,4.5,5.9,15,37,19,0,81,4.3,1.6,174,173,3.8,3.4,1403118000
27,1.6,0.18,0.02,1.3,9.8,11,8.3,17,11,0,79,11,1.6,182,179,2.5,2.8,1403121600
27,1.6,0.24,0.06,3.3,13,16,6.7,13,11,0,78,11,1.7,191,195,1.7,1.9,1403125200
27,1.6,0.3,0.15,4.5,8,12,11,22,7,0,79,8.5,1.8,202,196,3,2.3,1403128800
28,1.6,0.45,0.2,5.4,8.8,14,16,29,10,0,77,6.7,1.8,201,197,3.7,3.2,1403132400
30,1.6,0.48,0.28,4.4,11,15,24,43,16,0,69,5.6,1.9,207,222,4.1,3.6,1403136000
31,1.6,0.4,0.51,3.6,11,15,35,50,21,0,63,7,2.1,199,201,4.7,4,1403139600
32,1.6,0.3,0.54,3,9.6,13,42,58,22,0,59,5.1,2.1,204,206,4.3,4,1403143200
33,1.6,0.25,0.45,2.3,8.1,10,49,72,23,0,56,5,2.1,201,200,4.7,4.4,1403146800
33,1.6,0.29,0.21,2,8.2,10,51,80,29,0,59,3.4,1.8,210,197,4.3,3.2,1403150400
32,1.6,0.26,0.27,1.5,7.3,8.7,52,67,32,0,63,3.7,1.9,222,248,4.1,2.7,1403154000
31,1.6,0.37,0.19,1.6,6.7,8.3,40,44,29,0,69,4.5,1.8,241,249,3.4,3.5,1403157600
